"Transmission and reception are made at a time in SPI?","true","false","cant be said","depends on the conditions","a"
"Falling edge of the SS pin denotes ________","end of the transfer","starts a new transfer","selects a new master","none of the mentioned","b"
"I2C is a faster means of data transfer than SPI?","yes","no","depends on the conditions","cant be said","b"
"Each slave has its unique address.","true","false","cant be said","depends on the conditions","a"
"Pull-up resistors Rp keep the lines at VCC when _____________","all the drivers are active","none of the drivers are active","some the drivers are at sleep","none of the drivers is at sleep","b"
"Rising edge on SDA while SCL is high denotes __________","start condition (S)","stop condition (P)","transfer in progress","none of the mentioned","b"
"Which of the following is an issue while programming I2C using the software?","open-collector output","open-drain output","totem pole output","all of the mentioned","b"
"Which of the following is the slave to be addressed when a device acts as a master?","UCB0I2COA","UCB0I2CSA","UCB0I2CIE","All of the mentioned","b"
"Is baud rate selected in I2C?","yes","no","cant be said","depends on the conditions","a"
"How is I2C with USI different from I2C with USI_B?","there is only one common pin between the two devices","here in this case no synchronization is important","the outputs of SDA and SCL are open drain","none of the mentioned","c"
"UCB0RXIFG is set when ________","complete byte is acknowledged","complete byte is transmitted","complete byte is received","none of the mentioned","c"
"The _____ rate gives the frequency at which the bits are transmitted on the line.","bit rate","packet rate","baud rate","data rate","c"
"Baud rate is the reverse of the ________","baud time","baud period","bit time","bit period","b"
"Clock is transmitted in the asynchronous communication?","yes","no","cant be said","depends on the conditions","b"
"A framing error occurs is the bit is ________","high","low","same","changed","b"
"What is the non return to zero format?","the bits are either high or low and have no gaps between them","the bits are either high or low and have gaps between them","the bits are high and have gaps between them","the bits are low and have no gaps between them","a"
"LSB is sent first in case of the non return to zero format.","true","false","cant be said","depends on the conditions","a"
"There are _______ clocks in the USCI_A.","1","2","3","4","c"
"BITCLK16 is the ________","sampling clock in the undersampling mode","sampling clock in the oversampling mode","quantising clock in the undersampling mode","quantising clock in the oversampling mode","b"
"A ________ in a table represents a relationship among a set of values.","Column","Key","Row","Entry","c"
"Which one of the following attribute can be taken as a primary key?","Name","Street","Id","Department","c"
"The relation with the attribute which is the primary key is referenced in another relation. The relation which has the attribute as a primary key is called ______________","Referential relation","Referencing relation","Referenced relation","Referred relation","c"
"The _______ operator takes the results of two queries and returns only rows that appear in both result sets.","Union","Intersect","Difference","Projection","b"
"The intersection operator is used to get the _____ tuples.","Different","Common","All","Repeating","b"
"The number of attributes in relation is called as its","Cardinality","Degree","Tuples","Entity","b"
"The _____________ is essentially used to search for patterns in target string.","Like Predicate","Null Predicate","In Predicate","Out Predicate","a"
"In an employee table to include the attributes whose value always have some value which of the following constraint must be used?","Null","Not null","Unique","Distinct","b"
"All aggregate functions except _____ ignore null values in their input collection.","Count(attribute)","Count(*)","Avg","Sum","b"
"Delete from r where P;The above command","Deletes a particular tuple from the relation","Deletes the relation","Clears all entries from the relation","All of the mentioned","a"
"The problem of ordering the update in multiple updates is avoided using","Set","Where","Case","When","c"
"Which of the join operations do not preserve non matched tuples?","Left outer join","Right outer join","Inner join","Natural join","c"
"Which join refers to join records from the right table that have no matching key in the left table are include in the result set:","Left outer join","Right outer join","Full outer join","Half outer join","b"
"Which of the following makes the transaction permanent in the database?","View","Commit","Rollback","Flashback","b"
"In case of any shut down during transaction before commit which of the following statement is done automatically?","View","Commit","Rollback","Flashback","c"
"A transaction completes its execution is said to be","Committed","Aborted","Rolled back","Failed","a"
"The user defined data type can be created using","Create datatype","Create data","Create definetype","Create type","d"
"Values of one type can be converted to another domain using which of the following?","Cast","Drop type","Alter type","Convert","a"
"Which of the following header must be included in java program to establish database connectivity using JDBC ?","Import java.sql.*;","Import java.sql.odbc.jdbc.*;","Import java.jdbc.*;","Import java.sql.jdbc.*;","a"
"Which of the following invokes functions in sql?","Prepared Statements","Connection statement","Callable statements","All of the mentioned","c"
"Which of the following function is used to find the column count of the particular resultset?","getMetaData()","Metadata()","getColumn()","get Count()","a"
"Which of the following is used as the embedded SQL in COBOL?","EXEC SQL <embedded SQL statement >;","EXEC SQL <embedded SQL statement >   END-EXEC","EXEC SQL <embedded SQL statement >","EXEC SQL <embedded SQL statement > END EXEC;","b"
"Triggers are supported in","Delete","Update","Views","All of the mentioned","c"
"Ranking of queries is done by which of the following?","Group by","Order by","Having","Both Group by and Order by","b"
"The functions which construct histograms and use buckets for ranking is","Rank()","Newtil()","Ntil()","None of the mentioned","c"
"Data that can be modeled as dimension attributes and measure attributes are called _______ data.","Multidimensional","Singledimensional","Measured","Dimensional","a"
"In SQL the cross-tabs are created using","Slice","Dice","Pivot","All of the mentioned","a"
"What do data warehouses support?","OLAP","OLTP","OLAP and OLTP","Operational databases","a"
"Which of the following is a fundamental operation in relational algebra?","Set intersection","Natural join","Assignment","None of the mentioned","d"
"Which of the following is used to denote the selection operation in relational algebra?","Pi (Greek)","Sigma (Greek)","Lambda (Greek)","Omega (Greek)","b"
"Which is a unary operation:","Selection operation","Primitive operation","Projection operation","Generalized selection","d"
"Which is a join condition contains an equality operator:","Equijoins","Cartesian","Natural","Left","a"
"Which of the following is not outer join?","Left outer join","Right outer join","Full outer join","All of the mentioned","d"
"The assignment operator is denoted by","->","<-","=","==","b"
"A set of possible data values is called","Attribute","Degree","Tuple","Domain","d"
"Entity is a _________","Object of relation","Present working model","Thing in real world","Model of relation","c"
"The attribute AGE is calculated from DATE_OF_BIRTH. The attribute AGE is","Single valued","Multi valued","Composite","Derived","d"
"In a relation between the entities the type and condition of the relation should be specified. That is called as______attribute.","Desciptive","Derived","Recursive","Relative","a"
"Which one of the following uniquely identifies the elements in the relation?","Secondary Key","Primary key","Foreign key","Composite key","b"
"The entity relationship set is represented in E-R diagram as","Double diamonds","Undivided rectangles","Dashed lines","Diamond","d"
"The Rectangles divided into two parts represents","Entity set","Relationship set","Attributes of a relationship set","Primary key","a"
"Consider a directed line(->) from the relationship set advisor to both entity sets instructor and student. This indicates _________ cardinality","One to many","One to one","Many to many","Many to one","b"
"An entity set that does not have sufficient attributes to form a primary key is termed a __________","Strong entity set","Variant set","Weak entity set","Variable set","c"
"Weak entity set is represented as","Underline","Double line","Double diamond","Double rectangle","c"
"What term is used to refer to a specific record in your music database; for instance; information stored about a specific album?","Relation","Instance","Table","Column","b"
"The total participation by entities is represented in E-R diagram as","Dashed line","Double line","Double rectangle","Circle","b"
"Which of the following indicates the maximum number of entities that can be involved in a relationship?","Minimum cardinality","Maximum cardinality","ERD","Greater Entity Count","b"
"In E-R diagram generalization is represented by","Ellipse","Dashed ellipse","Rectangle","Triangle","d"
"What is a relationship called when it is maintained between two entities?","Unary","Binary","Ternary","Quaternary","b"
"Which of the following is a low level operator?","Insert","Update","Delete","Directory","d"
"Key to represent relationship between tables is called","Primary key","Secondary Key","Foreign Key","None of the mentioned","c"
"A window into a portion of a database is","Schema","View","Query","Data dictionary","b"
"A primary key is combined with a foreign key creates","Parent-Child relation ship between the tables that connect them","Many to many relationship between the tables that connect them","Network model between the tables that connect them","None of the mentioned","a"
"Which relationship is used to represent a specialization entity?","ISA","AIS","ONIS","WHOIS","a"
"The refinement from an initial entity set into successive levels of entity subgroupings represents a ________ design process in which distinctions are made explicit.","Hierarchy","Bottom-up","Top-down","Radical","c"
"A _____________ constraint requires that an entity belong to no more than one lower-level entity set.","Disjointness","Uniqueness","Special","Relational","a"
"Functional dependencies are a generalization of","Key dependencies","Relation dependencies","Database dependencies","None of the mentioned","a"
"Which of the following is another name for a weak entity?","Child","Owner","Dominant","All of the mentioned","a"
"Identify the composite attributes","Salary","Credits","Section_id","None of the mentioned","d"
"Which one is based on multi-valued dependency:","First","Second","Third","Fourth","d"
"The term for information that describes what type of data is available in a database is:","Data dictionary","data repository","Index data","Metadata","d"
"A table on the many side of a one to many or many to many relationship must:","Be in Second Normal Form (2NF)","Be in Third Normal Form (3NF)","Have a single attribute key","Have a composite key","d"
"Functional Dependencies are the types of constraints that are based on______","Key","Key revisited","Superset key","None of the mentioned","a"
"Which is a bottom-up approach to database design that design by examining the relationship between attributes:","Functional dependency","Database modeling","Normalization","Decomposition","c"
"What are the desirable properties of a decomposition","Partition constraint","Dependency preservation","Redundancy","Security","b"
"Which of the following is a tuple-generating dependencies?","Functional dependency","Equality-generating dependencies","Multivalued dependencies","Non-functional dependency","c"
"Which forms has a relation that possesses data about an individual entity?","2NF","3NF","4NF","5NF","c"
"What is the best way to represent the attributes in a large database?","Relational-and","Concatenation","Dot representation","All of the mentioned","b"
"A method of modelling and describing user tasks for an interactive application is referred to as:","Customer journey","Primary persona","Use case","Web design persona","c"
"A graphical or text depiction of the relationship between different groups of content on a website is referred to as a:","Wireframe","Blueprint","Sitemap","Card sorting","c"
"Which of the following occupies boot record of hard and floppy disks and activated during computer startup?","Worm","Boot sector virus","Macro virus","Virus","b"
"http://www.google.com/search?q=silberschatzIn the above URL which one is the argument which is used for processing of the URL?","google","google.com","search","q=silberschatz","d"
"Html code contains:","Tags","Attributes","Elements","All of the mentioned","d"
"What MySQL property is used to create a surrogate key in MySQL?","UNIQUE","SEQUENCE","AUTO_INCREMENT","None of the mentioned","c"
"What programming language(s) or scripting language(s) does Java Server Pages (JSP) support?","VBScript only","Jscript only","Java only","All of the mentioned","c"
"Which of the unit operation is used in Model view controller?","Is a Decomposition","Part Whole Decomposition","All of the mentioned","None of the mentioned","b"
"Which among the following are the functions that any system with a user interface must provide?","Presentation","Dialogue","All of the mentioned","None of the mentioned","a"
"DML changes are","Insert","Update","Create","Both Insert and Update","d"
"Which of the following object types below cannot be replicated?","Data","Trigger","View","Sequence","d"
"How to force a log switch?","By using ALTER SYSTEM LOG","By using ALTER SYSTEM SWITCH LOGFILE","By using ALTER SYSTEM SWITCH LOGS","By using ALTER SYS LOGFILES","b"
"The ORDER BY clause can only be used in","SELECT queries","INSERT queries","GROUP BY queries","HAVING queries","a"
"What is the purpose of SMON background process?","Performs crash recovery when a failed instance starts up again","Performs recovery when a user process fails","Writes redo log entries to disk","None of the mentioned","a"
"Which of the following data structure is not linear data structure?","Arrays","Linked lists","Arrays & Linked lists","None of the mentioned","d"
"Which of the following data structure is linear data structure?","Trees","Graphs","Arrays","None of the mentioned","c"
"The operation of processing each element in the list is known as","Sorting","Merging","Inserting","Traversal","d"
"Finding the location of the element with a given value is:","Traversal","Search","Sort","None of the mentioned","b"
"Arrays are best data structures","For relatively permanent collections of data","For the size of the structure and the data in the structure are constantly changing","All of the mentioned","None of the mentioned","a"
"Linked lists are best suited","For relatively permanent collections of data","For the size of the structure and the data in the structure are constantly changing","All of the mentioned","None of the mentioned","b"
"The elements of an array are stored successively in memory cells because","By this way computer can keep track only the address of the first element and the addresses of other elements can be calculated","The architecture of computer memory does not allow arrays to store other than serially","All of the mentioned","None of the mentioned","a"
"_________ is an attack which forces an end user to execute unwanted actions on a web application in which he/she is currently authenticated.","Two-factor authentication","Cross-site request forgery","Cross-site scripting","Cross-site scoring scripting","b"
"Many applications use _________________ where two independent factors are used to identify a user.","Two-factor authentication","Cross-site request forgery","Cross-site scripting","Cross-site scoring scripting","a"
"_______________ allows a system administrator to associate a function with a relation; the function returns a predicate that must be added to any query that uses the relation.","OpenID","Single-site system","Security Assertion Markup Language (SAML)","Virtual Private Database (VPD)","d"
"In a database where the encryption is applied the data is cannot be handled by the unauthorised user without","Encryption key","Decryption key","Primary key","Authorised key","b"
"Optical disk _______ systems contain a few drives and numerous disks that can be loaded into one of the drives automatically (by a robot arm) on demand.","Tape Storage","Jukebox","Flash memory","All of the mentioned","b"
"A __________ is the smallest unit of information that can be read from or written to the disk.","Track","Spindle","Sector","Platter","c"
"_________ is the time from when a read or write request is issued to when data transfer begins.","Access time","Average seek time","Seek time","Rotational latency time","a"
"Optical disk technology uses","Helical scanning","DAT","A laser beam","RAID","d"
"The RAID level which mirroring is done along with stripping is","RAID 1+0","RAID 0","RAID 2","Both RAID 1+0 and RAID 0","d"
"Operating system is responsible for","disk initialization","booting from disk","bad-bock recovery","all of the mentioned","d"
"A magneto-optic disk is :","primary storage","secondary storage","tertiary storage","none of the mentioned","c"
"Which of the following are the process of selecting the data storage and data access characteristics of the database?","Logical database design","Physical database design","Testing and performance tuning","Evaluation and selecting","b"
"The replacement of a bad block generally is not totally automatic because","data in bad block cannot be replaced","data in bad block is usually lost","bad block does not contain any data","none of the mentioned","b"
"Which of the following is the oldest database model?","Relational","Hierarchical","Physical","Network","d"
"The surface area of a tape is ________ the surface area of a disk.","much lesser than","much larger than","equal to","none of the mentioned","b"
"Which one of the following is not a secondary storage?","magnetic disks","magnetic tapes","ram","none of the mentioned","c"
"A unit of storage that can store one or more records in a hash file organization is denoted as"," Buckets"," Disk pages"," Blocks"," Nodes","a"
"The file organization which allows us to read records that would satisfy the join condition by using one block read is"," Heap file organization"," Sequential file organization"," Clustering file organization"," Hash file organization","c"
"What are the correct features of a distributed database?","  Is always connected to the internet","  Always requires more than three machines","  Users see the data in one global schema.","  Have to specify the physical location of the data when an update is done","c"
"Each tablespace in an Oracle database consists of one or more files called","Files","name space","datafiles","PFILE","c"
"The management information system (MIS) structure with one main computer system is called a","Hierarchical MIS structure","Distributed MIS structure","Centralized MIS structure","Decentralized MIS structure","c"
"Choose the RDBMS which supports full fledged client server application development","dBase V","Oracle 7.1","FoxPro 2.1","Ingress","b"
"An audit trail ___________","Is used to make backup copies","Is the recorded history of operations performed on a file","Can be used to restore lost information","None of the mentioned","b"
"Large collection of files are called ____________","Fields","Records","Database","Sectors","c"
"Which of the following is not true of the traditional approach to information processing","There is common sharing of data among the various applications","It is file oriented","Programs are dependent on the file","It is inflexible","a"
"Which of these is not a feature of Hierarchical model?","Organizes the data in tree-like structure","Parent node can have any number of child nodes","Root node does not have any parent","Child node can have any number of parent nodes","d"
"Which of these data models is an extension of the relational data model?","Object-oriented data model","Object-relational data model","Semi structured data model","None of the mentioned","b"
"The information about data in a database is called _______","Metadata","Hyper data","Tera data","None of the mentioned","a"
"A data dictionary is a special file that contains?","The names of all fields in all files","The data types of all fields in all files","The widths of all fields in all files","All of the mentioned","d"
"The DBMS acts as an interface between what two components of an enterprise-class database system?","Database application and the database","Data and the database","The user and the database application","Database application and SQL","a"
"Relational schemas and other metadata about relations are stored in a structure called the ____________","Metadata","Catalog","Log","Data Dictionary","d"
"A tablespace is further broken down into ________","Tablespace","Segments","Extents","Blocks","b"
"An Oracle __________ is a set of tables and views that are used as a read-only reference about the database.","Database dictionary","Dictionary table","Data dictionary","Dictionary","c"
"A major goal of the database system is to minimize the number of block transfers between the disk and memory. This is achieved by","Buffer","Catalog","Storage","Secondary storage","a"
"A block that is not allowed to be written back to disk is said to be ______________","Pinned","Forced","Buffer","All of the mentioned","a"
"The frequently used buffer replacement strategy is","Most recently used","Least recently used","Longest block","All of the mentioned","b"
"In case the buffer manager do not write the blocks properly then the buffer manager uses","Replacement strategy","Forced strategy","Crash recovery system","Both Replacement and Forced strategy","c"
"The technique where the blocks which have been used are replaced is called","Replacement strategy","Forced strategy","Crash recovery system","Most recently used","d"
"___________________ frees the space occupied by a block as soon as the final tuple of that block has been processed.","Replacement strategy","Forced strategy","Toss immediate strategy","Most recently used","c"
"Indices whose search key specifies an order different from the sequential order of the file are called ___________ indices.","Nonclustered","Secondary","All of the mentioned","None of the mentioned","c"
"A search key containing more than one attribute is referred to as a _________ search key.","Simple","Composite","Compound","Secondary","b"
"In B+ tree the node which points to another node is called","Leaf node","External node","Final node","Internal node","d"
"Insertion of a large number of entries at a time into an index is referred to as __________ of the index.","Loading","Bulk insertion","Bulk loading","Increase insertion","c"
"A technique for direct search is","Binary Search","Linear Search","Tree Search","Hashing","d"
"The searching technique that takes O (1) time to find a data is","Linear Search","Binary Search","Hashing","Tree Search","c"
"Key value pairs is usually seen in","Hash tables","Heaps","Both Hash tables and Heaps","Skip list","a"
"What is the best definition of a collision in a hash table?","Two entries are identical except for their keys","Two entries with different data have the exact same key","Two entries with different keys have the same exact hash value","Two entries with the exact same key have different hash values","a"
"Which of the following scenarios leads to linear running time for a random search hit in a linear-probing hash table?","All keys hash to same index","All keys hash to different indices","All keys hash to an even-numbered index","All keys hash to different even-numbered indices","a"
"Breadth First Search is used in","Binary trees","Stacks","Graphs","All of the mentioned","c"
"A hash function must meet ________ criteria.","Two","Three","Four","None of the mentioned","b"
"What is the main limitation of Hierarchical Databases?","Limited capacity (unable to hold much data)","Limited flexibility in accessing data","Overhead associated with maintaining indexes","The performance of the database is poor","b"
"The property (or set of properties) that uniquely defines each row in a table is called the:","Identifier","Index","Primary key","Symmetric key","c"
"The separation of the data definition from the program is known as:","Data dictionary","Data independence","Data integrity","Referential integrity","b"
"The database design that consists of multiple tables that are linked together through matching data stored in each table is called","Hierarchical database","Network database","Object oriented database","Relational database","d"
"The purpose of an N-Ary association is:","To capture a parent-child relationship","To deal with one to many relationships","To deal with relationships that involve more than two tables","To represent an inheritance relationship","c"
"A _______ on the attribute A of relation r consists of one bitmap for each value that A can take.","Bitmap index","Bitmap","Index","Array","a"
"To identify the deleted records we use the ______________","Existence bitmap","Current bitmap","Final bitmap","Deleted bitmap","a"
"Bitmaps can be used as a compressed storage mechanism at the leaf nodes of ________ for those values that occur very frequently.","B-trees","B+-trees","Bit trees","Both B-trees and B+-trees","b"
"A tablespace is further broken down into ________","Tablespace","Segments","Extents","Blocks","b"
"How many types of indexes are there in sql server?","1","2","3","4","b"
"How non clustered index point to the data?","It never points to anything","It points to a data row","It is used for pointing data rows containing key values","None of the mentioned","c"
"Which one is true about clustered index?","Clustered index is not associated with table","Clustered index is built by default on unique key columns","Clustered index is not built on unique key columns","None of the mentioned","b"
"What are composite indexes?","Are those which are composed by database for its internal use","A composite index is a combination of index on 2 or more columns","Composite index can never be created","None of the mentioned","b"
"If an index is _________________ the metadata and statistics continue to exists","Disabling","Dropping","Altering","Both Disabling and Dropping","a"
"A _________________ index is the one which satisfies all the columns requested in the query without performing further lookup into the clustered index.","Clustered","Non Clustered","Covering","B-Tree","c"
"Which of the following is the oldest database model?","Relational","Deductive","Physical","Network","d"
"Which of the following schemas does define a view or views of the database for particular users?","Internal schema","Conceptual schema","Physical schema","External schema","d"
"Which of the following is an attribute that can uniquely identify a row in a table?","Secondary key","Candidate key","Foreign key","Alternate key","b"
"Which of the following are the process of selecting the data storage and data access characteristics of the database?","Logical database design","Physical database design","Testing and performance tuning","Evaluation and selecting","b"
"Which of the following terms does refer to the correctness and completeness of the data in a database?","Data security","Data constraint","Data independence","Data integrity","d"
"The relationship between DEPARTMENT and EMPLOYEE is a","One-to-one relationship","One-to-many relationship","Many-to-many relationship","Many-to-one relationship","b"
"A table can be logically connected to another table by defining a","Super key","Candidate key","Primary key","Unique key","c"
"Ensuring isolation property is the responsibility of the","Recovery-management component of the DBMS","Concurrency-control component of the DBMS","Transaction-management component of the DBMS","Buffer management component in DBMS","b"
"In a ____________ the system scans each file block and tests all records to see whether they satisfy the selection condition.","Index Search","Linear search","File scan","Access paths","b"
"Index structures are referred to as __________ since they provide a path through which data can be located and accessed.","Index Search","Linear search","File scan","Access paths","d"
"Search algorithms that use an index are referred to as","Index Search","Linear search","File scan","Access paths","a"
"Which algorithm uses equality comparison on a key attribute with a primary index to retrieve a single record that satisfies the corresponding equality condition.","A2","A4","A5","A6","a"
"The strategy can retrieve a single record if the equality condition is on a key; multiple records may be retrieved if the indexing field is not a key is","A2","A4","A5","A6","b"
"The ___ algorithm scans each index for pointers to tuples that satisfy an individual condition.","A2","A4","A9","A6","c"
"Conjunctive selection using one index. This is","A10","A7","A9","A6","b"
"The time factor when determining the efficiency of an algorithm is measured by","Counting microseconds","Counting the number of key operations","Counting the number of statements","Counting the kilobytes of algorithm","b"
"The space factor when determining the efficiency of an algorithm is measured by","Counting the maximum memory needed by the algorithm","Counting the minimum memory needed by the algorithm","Counting the average memory needed by the algorithm","Counting the maximum disk space needed by the algorithm","a"
"Which of the following case does not exist in complexity theory","Best case","Worst case","Average case","Null case","d"
"The Worst case occur in linear search algorithm when","Item is somewhere in the middle of the array","Item is not in the array at all","Item is the last element in the array","Item is the last element in the array or is not there at all","d"
"The Average case occur in linear search algorithm","When Item is somewhere in the middle of the array","When Item is not in the array at all","When Item is the last element in the array","When Item is the last element in the array or is not there at all","a"
"The complexity of the average case of an algorithm is","Much more complicated to analyze than that of worst case","Much more simpler to analyze than that of worst case","Sometimes more complicated and some other times simpler than that of worst case","None of the mentioned","a"
"The complexity of a linear search algorithm is","O(n)","O(log n)","O(n2)","O(n log n)","a"
"The complexity of Binary search algorithm is","O(n)","O(log )","O(n2)","O(n log n)","b"
"The complexity of Bubble sort algorithm is","O(n)","O(log n)","O(n2)","O(n log n)","c"
"A condition is referred to as __________","Join in SQL","Join condition","Join in SQL & Condition","None of the mentioned","b"
"Which are the join types in join condition:","Cross join","Natural join","Join with USING clause","All of the mentioned","d"
"Which join refers to join records from the write table that have no matching key in the left table are include in the result set:","Left outer join","Right outer join","Full outer join","Half outer join","b"
"Which operation are allowed in a join view:","UPDATE","INSERT","DELETE","All of the mentioned","d"
"Which view that contains more than one table in the top-level FROM clause of the SELECT statement:","Join view","Datable join view","Updatable join view","All of the mentioned","c"
"The results of each intermediate operation are created and then are used for evaluation of the next-level operations. This is called","Materialized evaluation","Expression evaluation","Tree evaluation","Tree materialization","a"
"______________ allows the algorithm to execute more quickly by performing CPU activity in parallel with I/O activity.","Buffering","Double buffering","Multiple buffering","Double reading","a"
"Pipelines can be executed in","4","3","2","5","c"
"In a _________ the system makes repeated requests for tuples from the operation at the top of the pipeline.","Demand-driven pipeline","Producer-driven pipeline","Demand pipeline","All of the mentioned","a"
"The iterator maintains the __________ of its execution in between calls so that successive next() requests receive successive result tuples.","State","Transition","Rate","Block","a"
"When two inputs that we desire to pipeline into the join are not already sorted it is the _____________ technique.","Hash join","Buffer join","double-pipelined hash join","double-pipelined join","d"
"Which of the following statements is/are not true for SQL profiler?","Enables you to monitor events","Check if rows are being inserted properly","Check the performance of a stored procedure","None of the mentioned","c"
"Which global variables can be used to determine if a transaction is still open?","@@NESTLEVEL","@@FETCH_STATUS","@@TRANCOUNT","@@CONNECTIONS","c"
"Which statement is used to define a cursor?","OPEN","FETCH","DECLARE CURSOR","@@FETCH_STATUS","c"
"How inserting data through stored procedure do reduces network traffic and increase database performance?","Stored procedure can accept parameter","Permission check is not required","The execution plan is stored in the cache after it was executed the first time","None of the mentioned","c"
"Stored procedures are safe from SQL injection attacks","True","False","Depends on the result","Always safe","a"
"Which of the following connection type supports application role permissions and password encryption?","OLE DB","DBLib","ODBC","OLE DB and ODBC","d"
"Cursor that reflects the changes made to the database table even after the result set is returned","Static","Dynamic","FORWARD_ONLY","Keyset","b"
"Which of the following is TRUE?","Every relation in 2NF is also in BCNF","A relation R is in 3NF if every non-prime attribute of R is fully functionally dependent on every key of R","Every relation in BCNF is also in 3NF","No relation can be in both BCNF and 3NF","c"
"Which one of the following statements is FALSE?","Any relation with two attributes is in BCNF","A relation in which every key has only one attribute is in 2NF","A prime attribute can be transitively dependent on a key in a 3 NF relation","A prime attribute can be transitively dependent on a key in a BCNF relation","d"
"___________ combines the data manipulating power of SQL with the data processing power of Procedural languages.","PL/SQL","SQL","Advanced SQL","PQL","a"
"_______________ has made PL/SQL code run faster without requiring any additional work on the part of the programmer.","SQL Server","My SQL","Oracle","SQL Lite","c"
"A line of PL/SQL text contains groups of characters known as","Lexical Units","Literals","Textual Units","Identifiers","a"
"We use ______________ name PL/SQL program objects and units.","Lexical Units","Literals","Delimiters","Identifiers","d"
"_________________ is a sequence of zero or more characters enclosed by single quotes.","Integers literal","String literal","String units","String label","b"
"A transaction is delimited by statements (or function calls) of the form __________","Begin transaction and end transaction","Start transaction and stop transaction","Get transaction and post transaction","Read transaction and write transaction","a"
"The database system must take special actions to ensure that transactions operate properly without interference from concurrently executing database statements. This property is referred to as","Atomicity","Durability","Isolation","All of the mentioned","c"
"Transaction processing is associated with everything below except","Producing detail summary or exception reports","Recording a business activity","Confirming an action or triggering a response","Maintaining a data","c"
"Which character function can be used to return a specified portion of a character string?","INSTR","SUBSTRING","SUBSTR","POS","c"
"Which of the following is TRUE for the System Variable $date$?","Can be assigned to a global variable","Can be assigned to any field only during design time","Can be assigned to any variable or field during run time","Can be assigned to a local variable","b"
"Which of the following SQL command can be used to modify existing data in a database table?","MODIFY","UPDATE","CHANGE","NEW","b"
"A ______ file system is software that enables multiple computers to share file storage while maintaining consistent space allocation and file content.","Storage","Tertiary","Secondary","Cluster","d"
"Which of the following are the process of selecting the data storage and data access characteristics of the database?","Logical database design","Physical database design","Testing and performance tuning","Evaluation and selecting","b"
"Each modification done in database transaction are first recorded into the","Harddrive","Log","Disk","Datamart","b"
"When the transaction finishes the final statement the transaction enters into","Active state","Committed state","Partially committed state","Abort state","c"
"The name of the transaction file shall be provided by the operator and the file that contains the edited transactions ready for execution shall be called","Batch. Exe","Trans. Exe","Opt. Exe","Edit.Exe","c"
"Which of the following is an atomic sequence of database actions?","Transaction","Concurrency","Relations","All of the mentioned","a"
"_______ means that data used during the execution of a transaction cannot be used by a second transaction until the first one is completed.","Serializability","Atomicity","Isolation","Time stamping","c"
"DBMS periodically suspends all processing and synchronizes its files and journals through the use of","Checkpoint facility","Backup facility","Recovery manager","Database change log","a"
"Which of the following is not a state in transaction?","Active","Terminated","Aborted","Partially committed","b"
"The ________________ is essentially used to search for patterns in target string.","Like Predicate","Null Predicate","In Predicate","Out Predicate","a"
"To delete a database ___________ command is used","Delete database database_name","Delete database_name","drop database database_name","drop database_name","c"
"____________ is a combination of two of more attributes used as a primary key","Composite Key","Alternate Key","Candidate Key","Foreign Key","a"
"Which of the following is not the function of client?","Compile queries","Query optimization","Receive queries","Result formatting and presentation","b"
"____________ is a special type of stored procedure that is automatically invoked whenever the data in the table is modified.","Procedure","Trigger","Curser","None of the Mentioned","b"
"______________ requires that data should be made available to only authorized users.","Data integrity","Privacy","Security","None of the Mentioned","c"
"____________ allows individual row operation to be performed on a given result set or on the generated by a selected by a selected statement.","Procedure","Trigger","Curser","None of the Mentioned","c"
"Which is primarily the result of a thorough understanding of information about an enterprise:","Data","Database","Database design","Data modeling","d"
"McFadden has defined normalization in his which book___________","Database modern management","Management database of modern","Modern database management","Database management","c"
"The database design prevents some data from being represented due to _______","Deletion anomalies","Insertion anomalies","Update anomaly","None of the mentioned","b"
"How many types of insertion anomalies:","1","2","3","4","b"
"Who developed the normalization process:","E.F. codd","F.F. codd","E.E. codd","None of the mentioned","a"
"E.F.Codd developed the normalization process in the which early:","1969","1970","1971","1972","b"
"Which is a bottom-up approach to database design that design by examining the relationship between attributes:","Functional dependency","Database modeling","Normalization","Decomposition","c"
"Which is the process of breaking a relation into multiple relations:","Functional dependency","Database modeling","Normalization","Decomposition","d"
"Which is a duplicate copy of a file program that is stored on a different storage media than the original location:","Concurrency","Deadlock","Backup","Recovery","c"
"Which is the duplication of computer operations and routine backups to combat any unforeseen problems:","Concurrency","Deadlock","Backup","Recovery","d"
"Optimization that is basically related to the rewriter module is termed as__________","Semantic query optimization","Global query optimization","All of the Mentioned","None of the Mentioned","a"
"Optimization basically related to the Rewrite module is termed as_______","Semantic query optimization","Global query optimization","All of the Mentioned","None of the Mentioned","a"
"Database security helps organizations to protect data from _____","Internal users","External users","Non-external users","Non internal users","b"
"Copying files to secondary or specific devices is known as ______","Retrieve","Backup","Recovery","Deadlock","b"
"How many types of recovery control techniques:","2","3","4","5","a"
"Which are types of recovery control techniques:","Deferred update","Immediate update","All of the Mentioned","None of the Mentioned","c"
"Which server can join the indexes when only multiple indexes combined can cover the query:","SQL","DBMS","RDBMS","All of the mentioned","a"
"A concurrency-control policy such as this one leads to ______ performance since it forces transactions to wait for preceding transactions to finish before they can start.","Good","Average","Poor","Unstable","c"
